origin_id,dest_id,origin_roadway,origin_cross_street,origin_direction,dest_roadway,dest_cross_street,dest_direction,segment_length_kilometers,timestamp,travel_time,speed_kph,summary_samples,origin_region,dest_region,origin_OBJECTID,dest_OBJECTID
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-14_00:30:10,50,86,1,richmond-hill,king-township,256,293
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-14_00:30:10,49,88,1,king-township,richmond-hill,293,256
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-14_00:30:10,92,78,2,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-14_00:30:10,118,67,1,king-township,king-township,438,427
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-14_00:30:10,210,72,2,king-township,newmarket,438,186
davis-jane,highway9-400nb,davis-dr,jane-st,westbound,davis-dr,400nb-offramp,westbound,1.1,2023-04-14_00:30:10,61,65,1,king-township,king-township,237,333
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-14_00:30:10,75,96,1,king-township,king-township,438,237
lloydtown-highway27,highway27-mactaggart_parkheightstrail,highway-27,lloydtown-rd,southbound,highway-27,mactaggartdr/parkheightstrl,southbound,9.1,2023-04-14_00:30:10,404,81,1,king-township,king-township,336,338
highway9-400sb,highway9-400nb,highway-9,400sb-offramp,eastbound,highway-9,400nb-offramp,eastbound,0.35,2023-04-14_00:30:10,14,90,1,king-township,king-township,334,333
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-14_00:30:10,96,75,4,king-township,vaughan,131,71
king-jane,keele-king,king-rd,jane-st,eastbound,king-rd,keele-st.,eastbound,2.2,2023-04-14_00:30:10,130,61,2,king-township,king-township,131,279
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-14_00:30:10,149,46,1,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-14_00:30:10,99,73,1,king-township,king-township,70,278
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-14_00:30:10,101,71,6,king-township,king-township,131,55
king-dufferin,keele-king,king-rd,dufferin-st,westbound,king-rd,keele-st.,westbound,1.9,2023-04-14_00:30:10,128,53,1,king-township,king-township,70,279
king-400nb,king-weston,king-rd,400nb-offramp,westbound,king-rd,weston-rd,westbound,1.2,2023-04-14_00:30:10,81,53,2,king-township,king-township,326,55
king-jane,king-400nb,king-rd,jane-st,westbound,king-rd,400nb-offramp,westbound,0.85,2023-04-14_00:30:10,37,83,2,king-township,king-township,131,326
king-400sb,king-weston,king-rd,400sb-offramp,westbound,king-rd,weston-rd,westbound,0.8,2023-04-14_00:30:10,42,69,2,king-township,king-township,321,55
king-weston,king-highway27,king-rd,weston-rd,westbound,king-rd,highway-27,westbound,6.2,2023-04-14_00:30:10,297,75,1,king-township,king-township,55,337
lloydtown-weston,lloydtown-highway27,lloydtown-aurora-rd,weston-rd,westbound,lloydtown-aurora-rd,highway-27,westbound,6.5,2023-04-14_00:30:10,300,78,1,king-township,king-township,66,336
weston-kirby,king-weston,weston-rd,kirby-rd,northbound,weston-rd,king-rd,northbound,4.1,2023-04-14_00:30:10,204,72,2,vaughan,king-township,206,55
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-14_00:40:10,55,79,1,richmond-hill,king-township,256,293
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-14_00:40:10,61,71,1,king-township,richmond-hill,293,256
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-14_00:40:10,91,79,2,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-14_00:40:10,107,74,1,king-township,king-township,438,427
davis-jane,davis-keele,davis-dr,jane-st,eastbound,davis-dr,keele-st.,eastbound,2.0,2023-04-14_00:40:10,78,92,1,king-township,king-township,237,438
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-14_00:40:10,196,77,3,king-township,newmarket,438,186
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-14_00:40:10,77,94,2,king-township,king-township,438,237
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-14_00:40:10,102,71,1,king-township,vaughan,131,71
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-14_00:40:10,154,44,1,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-14_00:40:10,103,70,1,king-township,king-township,70,278
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-14_00:40:10,126,57,2,king-township,king-township,131,55
king-bathurst,king-dufferin,king-rd,bathurst-st,westbound,king-rd,dufferin-st,westbound,2.0,2023-04-14_00:40:10,93,77,1,king-township,king-township,278,70
king-weston,king-highway27,king-rd,weston-rd,westbound,king-rd,highway-27,westbound,6.2,2023-04-14_00:40:10,287,78,1,king-township,king-township,55,337
keele-15thsdrd,dufferin-15thsdrd,15th-sdrd,keele-st.,eastbound,15th-sdrd,dufferin-st,eastbound,2.0,2023-04-14_09:14:49,126,57,6,king-township,king-township,298,40
dufferin-15thsdrd,bathurst-bloomington,15th-sdrd,dufferin-st,eastbound,15th-sdrd,bathurst-st,eastbound,2.0,2023-04-14_09:14:49,142,51,1,king-township,aurora,40,291
dufferin-15thsdrd,keele-15thsdrd,15th-sdrd,dufferin-st,westbound,15th-sdrd,keele-st.,westbound,2.0,2023-04-14_09:14:49,130,55,3,king-township,king-township,40,298
bathurst-bloomington,dufferin-15thsdrd,15th-sdrd,bathurst-st,westbound,15th-sdrd,dufferin-st,westbound,2.0,2023-04-14_09:14:49,150,48,6,aurora,king-township,291,40
aurora-dufferin,stjohnssdrd-bathurst,18th-sdrd,dufferin-st.,eastbound,18th-sdrd,bathurst,eastbound,1.99,2023-04-14_09:14:49,121,59,3,king-township,aurora,76,39
stjohnssdrd-bathurst,aurora-dufferin,18th-sdrd,bathurst,westbound,18th-sdrd,dufferin-st.,westbound,1.99,2023-04-14_09:14:49,120,60,9,aurora,king-township,39,76
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-14_09:14:49,51,85,6,richmond-hill,king-township,256,293
bathurst-kingshill,king-bathurst,bathurst,kingshill,northbound,bathurst,king-rd,northbound,2.0,2023-04-14_09:14:49,103,70,3,king-township,king-township,293,278
king-bathurst,bathurst-humberland,bathurst,king-rd,northbound,bathurst,humberland,northbound,1.3,2023-04-14_09:14:49,110,43,8,king-township,richmond-hill,278,275
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-14_09:14:49,61,71,8,king-township,richmond-hill,293,256
king-bathurst,bathurst-kingshill,bathurst,king-rd,southbound,bathurst,kingshill,southbound,2.0,2023-04-14_09:14:49,83,87,1,king-township,king-township,278,293
bathurst-humberland,king-bathurst,bathurst,humberland,southbound,bathurst,king-rd,southbound,1.3,2023-04-14_09:14:49,86,54,10,richmond-hill,king-township,275,278
highway9-400nb,davis-jane,davis-dr,400nb-offramp,eastbound,davis-dr,jane-st,eastbound,1.1,2023-04-14_09:14:49,62,64,13,king-township,king-township,333,237
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-14_09:14:49,90,80,5,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-14_09:14:49,115,69,14,king-township,king-township,438,427
davis-jane,davis-keele,davis-dr,jane-st,eastbound,davis-dr,keele-st.,eastbound,2.0,2023-04-14_09:14:49,80,90,7,king-township,king-township,237,438
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-14_09:14:49,200,76,17,king-township,newmarket,438,186
davis-jane,highway9-400nb,davis-dr,jane-st,westbound,davis-dr,400nb-offramp,westbound,1.1,2023-04-14_09:14:49,58,68,15,king-township,king-township,237,333
davis-bathurst,davis-dufferin,davis-dr,bathurst,westbound,davis-dr,dufferin-st,westbound,2.0,2023-04-14_09:14:49,107,67,9,newmarket,king-township,186,427
davis-dufferin,davis-keele,davis-dr,dufferin-st,westbound,davis-dr,keele-st.,westbound,2.2,2023-04-14_09:14:49,97,82,13,king-township,king-township,427,438
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-14_09:14:49,78,92,13,king-township,king-township,438,237
davis-bathurst,davis-keele,davis-dr,bathurst,westbound,davis-dr,keele-st.,westboudn,4.2,2023-04-14_09:14:49,192,79,9,newmarket,king-township,186,438
dufferin-kingvaughan,king-dufferin,dufferin-st,king-vaughan-rd,northbound,dufferin-st,king-rd,northbound,2.1,2023-04-14_09:14:49,116,65,3,vaughan,king-township,149,70
king-dufferin,dufferin-15thsdrd,dufferin-st,king-rd,northbound,dufferin-st,15th-sdrd,northbound,2.1,2023-04-14_09:14:49,149,51,2,king-township,king-township,70,40
dufferin-15thsdrd,wellington-dufferin,dufferin-st,15th-sdrd,northbound,dufferin-st,wellington-st,northbound,4.2,2023-04-14_09:14:49,209,72,1,king-township,king-township,40,107
wellington-dufferin,aurora-dufferin,dufferin-st,wellington-st,northbound,dufferin-st,aurora-rd/18th-sdrd,northbound,2.0,2023-04-14_09:14:49,106,68,2,king-township,king-township,107,76
king-dufferin,dufferin-kingvaughan,dufferin-st,king-rd,southbound,dufferin-st,king-vaughan-rd,southbound,2.1,2023-04-14_09:14:49,107,71,7,king-township,vaughan,70,149
dufferin-15thsdrd,king-dufferin,dufferin-st,15th-sdrd,southbound,dufferin-st,king-rd,southbound,2.1,2023-04-14_09:14:49,163,46,5,king-township,king-township,40,70
wellington-dufferin,dufferin-15thsdrd,dufferin-st,wellington-st,southbound,dufferin-st,15th-sdrd,southbound,4.2,2023-04-14_09:14:49,212,71,1,king-township,king-township,107,40
highway27-kirby,king-highway27,highway-27,kirby-rd,northbound,highway-27,king-rd,northbound,4.1,2023-04-14_09:14:49,237,62,3,vaughan,king-township,340,337
king-highway27,highway27-mactaggart_parkheightstrail,highway-27,king-rd,northbound,highway-27,mactaggartdr/parkheightstrl,northbound,1.1,2023-04-14_09:14:49,106,37,1,king-township,king-township,337,338
highway27-mactaggart_parkheightstrail,lloydtown-highway27,highway-27,mactaggartdr/parkheightstrl,northbound,highway-27,lloydtown-rd,northbound,9.1,2023-04-14_09:14:49,406,81,2,king-township,king-township,338,336
highway27-kingvaughan,king-highway27,highway-27,king-vaughan-rd,northbound,highway-27,king-rd,northbound,2.0,2023-04-14_09:14:49,104,69,1,vaughan,king-township,420,337
king-highway27,highway27-kirby,highway-27,king-rd,southbound,highway-27,kirby-rd,southbound,4.1,2023-04-14_09:14:49,239,62,5,king-township,vaughan,337,340
highway27-mactaggart_parkheightstrail,king-highway27,highway-27,mactaggartdr/parkheightstrl,southbound,highway-27,king-rd,southbound,1.1,2023-04-14_09:14:49,109,36,3,king-township,king-township,338,337
lloydtown-highway27,highway27-mactaggart_parkheightstrail,highway-27,lloydtown-rd,southbound,highway-27,mactaggartdr/parkheightstrl,southbound,9.1,2023-04-14_09:14:49,430,76,3,king-township,king-township,336,338
highway9-highway27,lloydtown-highway27,highway-27,highway-9,southbound,highway-27,lloydtown-rd,southbound,2.1,2023-04-14_09:14:49,227,33,1,king-township,king-township,332,336
king-highway27,highway27-kingvaughan,highway-27,king-rd,southbound,highway-27,king-vaughan-rd,southbound,2.0,2023-04-14_09:14:49,110,65,4,king-township,vaughan,337,420
highway27-17thsdrd,highway27-mactaggart_parkheightstrail,highway-27,17th-sdrd,southbound,highway-27,mactaggartdr/parkheightstrl,southbound,5.2,2023-04-14_09:14:49,240,78,5,king-township,king-township,434,338
lloydtown-highway27,highway27-17thsdrd,highway-27,lloydtown-rd,southbound,highway-27,17th-sdrd,southbound,4.0,2023-04-14_09:14:49,181,80,2,king-township,king-township,336,434
highway9-400sb,highway9-400nb,highway-9,400sb-offramp,eastbound,highway-9,400nb-offramp,eastbound,0.35,2023-04-14_09:14:49,31,41,8,king-township,king-township,334,333
highway9-highway27,highway9-400sb,highway-9,highway-27,eastbound,highway-9,400sb-offramp,eastbound,6.8,2023-04-14_09:14:49,311,79,2,king-township,king-township,332,334
highway9-400nb,highway9-400sb,highway-9,400nb-offramp,westbound,highway-9,400sb-offramp,westbound,0.35,2023-04-14_09:14:49,27,47,15,king-township,king-township,333,334
highway9-400sb,highway9-highway27,highway-9,400sb-offramp,westbound,highway-9,highway-27,westbound,6.8,2023-04-14_09:14:49,313,78,9,king-township,king-township,334,332
jane-kingvaughan,king-jane,jane-st,king-vaughan-rd,northbound,jane-st,king-rd,northbound,2.0,2023-04-14_09:14:49,127,57,21,vaughan,king-township,71,131
lloydtown-janescurve,lloydtown-janencurve,jane-st,jane-st-southcurve,northbound,jane-st,jane-st-northcurve,northbound,1.1,2023-04-14_09:14:49,69,57,2,king-township,king-township,246,145
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-14_09:14:49,123,59,28,king-township,vaughan,131,71
lloydtown-janescurve,king-jane,jane-st,jane-st-southcurve,southbound,jane-st,king-rd,southbound,8.3,2023-04-14_09:14:49,377,79,1,king-township,king-township,246,131
lloydtown-janencurve,lloydtown-janescurve,jane-st,jane-st-northcurve,southbound,jane-st,jane-st-southcurve,southbound,1.1,2023-04-14_09:14:49,59,67,2,king-township,king-township,145,246
keele-kingvaughan,keele-king,keele-st,king-vaughan-rd,northbound,keele-st,king-rd,northbound,2.0,2023-04-14_09:14:49,139,52,2,vaughan,king-township,263,279
keele-king,keele-15thsdrd,keele-st,king-rd,northbound,keele-st,15th-sdrd,northbound,2.0,2023-04-14_09:14:49,141,51,6,king-township,king-township,279,298
davis-keele,keele-lloydtown,keele-st,davis-dr,soutbound,keele-st,lloydtown-aurora-rd,southbound,4.1,2023-04-14_09:14:49,242,61,1,king-township,king-township,438,246
keele-king,keele-kingvaughan,keele-st,king-rd,southbound,keele-st,king-vaughan-rd,southbound,2.0,2023-04-14_09:14:49,163,44,3,king-township,vaughan,279,263
keele-15thsdrd,keele-king,keele-st,15th-sdrd,southbound,keele-st,king-rd,southbound,2.0,2023-04-14_09:14:49,151,48,1,king-township,king-township,298,279
king-weston,king-jane,king-rd,weston-rd,eastbound,king-rd,jane-st,eastbound,2.0,2023-04-14_09:14:49,142,51,23,king-township,king-township,55,131
king-jane,keele-king,king-rd,jane-st,eastbound,king-rd,keele-st.,eastbound,2.2,2023-04-14_09:14:49,148,54,16,king-township,king-township,131,279
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-14_09:14:49,172,40,4,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-14_09:14:49,120,60,8,king-township,king-township,70,278
king-bathurst,yonge-king,king-rd,bathurst-st,eastbound,king-rd,yonge-st,eastbound,2.2,2023-04-14_09:14:49,191,41,6,king-township,richmond-hill,278,277
king-weston,king-400nb,king-rd,weston-rd,eastbound,king-rd,400nb-offramp,eastbound,1.2,2023-04-14_09:14:49,98,44,3,king-township,king-township,55,326
king-400nb,king-jane,king-rd,400nb-offramp,eastbound,king-rd,jane-st,eastbound,0.85,2023-04-14_09:14:49,40,76,7,king-township,king-township,326,131
king-weston,king-400sb,king-rd,weston-rd,eastbound,king-rd,400sb-offramp,eastbound,0.8,2023-04-14_09:14:49,61,47,10,king-township,king-township,55,321
king-400sb,king-400nb,king-rd,400sb-offramp,eastbound,king-rd,400nb-offramp,eastbound,0.3,2023-04-14_09:14:49,37,29,6,king-township,king-township,321,326
king-highway27,king-weston,king-rd,highway-27,eastbound,king-rd,weston-rd,eastbound,6.2,2023-04-14_09:14:49,586,38,6,king-township,king-township,337,55
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-14_09:14:49,132,55,41,king-township,king-township,131,55
keele-king,king-jane,king-rd,keele-st.,westbound,king-rd,jane-st,westbound,2.2,2023-04-14_09:14:49,148,54,11,king-township,king-township,279,131
king-dufferin,keele-king,king-rd,dufferin-st,westbound,king-rd,keele-st.,westbound,1.9,2023-04-14_09:14:49,189,36,9,king-township,king-township,70,279
king-bathurst,king-dufferin,king-rd,bathurst-st,westbound,king-rd,dufferin-st,westbound,2.0,2023-04-14_09:14:49,93,77,12,king-township,king-township,278,70
yonge-king,king-bathurst,king-rd,yonge-st,westbound,king-rd,bathurst-st,westbound,2.2,2023-04-14_09:14:49,154,51,4,richmond-hill,king-township,277,278
king-400nb,king-weston,king-rd,400nb-offramp,westbound,king-rd,weston-rd,westbound,1.2,2023-04-14_09:14:49,94,46,1,king-township,king-township,326,55
king-jane,king-400nb,king-rd,jane-st,westbound,king-rd,400nb-offramp,westbound,0.85,2023-04-14_09:14:49,46,67,16,king-township,king-township,131,326
king-400sb,king-weston,king-rd,400sb-offramp,westbound,king-rd,weston-rd,westbound,0.8,2023-04-14_09:14:49,52,55,6,king-township,king-township,321,55
king-400nb,king-400sb,king-rd,400nb-offramp,westbound,king-rd,400sb-offramp,westbound,0.3,2023-04-14_09:14:49,32,34,8,king-township,king-township,326,321
king-weston,king-highway27,king-rd,weston-rd,westbound,king-rd,highway-27,westbound,6.2,2023-04-14_09:14:49,486,46,3,king-township,king-township,55,337
lloydtown-highway27,lloydtown-weston,lloydtown-aurora-rd,highway-27,eastbound,lloydtown-aurora-rd,weston-rd,eastbound,6.5,2023-04-14_09:14:49,359,65,1,king-township,king-township,336,66
keele-lloydtown,aurora-dufferin,lloydtown-aurora-rd,keele-st.,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,2.1,2023-04-14_09:14:49,124,61,3,king-township,king-township,246,76
lloydtown-janescurve,keele-lloydtown,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,keele-st.,eastbound,2.0,2023-04-14_09:14:49,142,51,4,king-township,king-township,246,246
lloydtown-janescurve,aurora-dufferin,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,4.1,2023-04-14_09:14:49,270,55,4,king-township,king-township,246,76
lloydtown-janencurve,lloydtown-weston,lloydtown-aurora-rd,jane-st,westbound,lloydtown-aurora-rd,weston-rd,westbound,2.1,2023-04-14_09:14:49,114,66,1,king-township,king-township,145,66
aurora-dufferin,keele-lloydtown,lloydtown-aurora-rd,dufferin-st,westbound,lloydtown-aurora-rd,keele-st.,westbound,2.1,2023-04-14_09:14:49,108,70,4,king-township,king-township,76,246
keele-lloydtown,lloydtown-janescurve,lloydtown-aurora-rd,keele-st.,westbound,lloydtown-aurora-rd,jane-st-southlloyd,westbound,2.0,2023-04-14_09:14:49,117,62,5,king-township,king-township,246,246
aurora-dufferin,lloydtown-janescurve,lloydtown-aurora-rd,dufferin-st,westbound,lloydtown-aurora-rd,jane-st-southlloyd,westbound,4.1,2023-04-14_09:14:49,227,65,4,king-township,king-township,76,246
wellington-dufferin,aur-well-bath,wellington-st,dufferin-st,eastbound,wellington-st,bathurst-st,eastbound,2.0,2023-04-14_09:14:49,102,71,3,king-township,aurora,107,439
aur-well-bath,wellington-dufferin,wellington-st,bathurst-st,westbound,wellington-st,dufferin-st,westbound,2.0,2023-04-14_09:14:49,114,63,6,aurora,king-township,439,107
weston-kingvaughan,king-weston,weston-rd,king-vaughan-rd,northbound,weston-rd,king-rd,northbound,2.0,2023-04-14_09:14:49,128,56,13,vaughan,king-township,413,55
weston-kirby,king-weston,weston-rd,kirby-rd,northbound,weston-rd,king-rd,northbound,4.1,2023-04-14_09:14:49,230,64,7,vaughan,king-township,206,55
king-weston,weston-kingvaughan,weston-rd,king-rd,southbound,weston-rd,king-vaughan-rd,southbound,2.0,2023-04-14_09:14:49,135,53,25,king-township,vaughan,55,413
king-weston,weston-kirby,weston-rd,king-rd,southbound,weston-rd,kirby-rd,southbound,4.1,2023-04-14_09:14:49,226,65,17,king-township,vaughan,55,206
keele-15thsdrd,dufferin-15thsdrd,15th-sdrd,keele-st.,eastbound,15th-sdrd,dufferin-st,eastbound,2.0,2023-04-14_09:29:48,134,54,10,king-township,king-township,298,40
dufferin-15thsdrd,bathurst-bloomington,15th-sdrd,dufferin-st,eastbound,15th-sdrd,bathurst-st,eastbound,2.0,2023-04-14_09:29:48,155,46,7,king-township,aurora,40,291
dufferin-15thsdrd,keele-15thsdrd,15th-sdrd,dufferin-st,westbound,15th-sdrd,keele-st.,westbound,2.0,2023-04-14_09:29:48,115,63,2,king-township,king-township,40,298
bathurst-bloomington,dufferin-15thsdrd,15th-sdrd,bathurst-st,westbound,15th-sdrd,dufferin-st,westbound,2.0,2023-04-14_09:29:48,139,52,2,aurora,king-township,291,40
aurora-dufferin,stjohnssdrd-bathurst,18th-sdrd,dufferin-st.,eastbound,18th-sdrd,bathurst,eastbound,1.99,2023-04-14_09:29:48,130,55,2,king-township,aurora,76,39
stjohnssdrd-bathurst,aurora-dufferin,18th-sdrd,bathurst,westbound,18th-sdrd,dufferin-st.,westbound,1.99,2023-04-14_09:29:48,128,56,6,aurora,king-township,39,76
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-14_09:29:48,53,82,6,richmond-hill,king-township,256,293
bathurst-kingshill,king-bathurst,bathurst,kingshill,northbound,bathurst,king-rd,northbound,2.0,2023-04-14_09:29:48,85,85,1,king-township,king-township,293,278
king-bathurst,bathurst-humberland,bathurst,king-rd,northbound,bathurst,humberland,northbound,1.3,2023-04-14_09:29:48,102,46,11,king-township,richmond-hill,278,275
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-14_09:29:48,58,74,13,king-township,richmond-hill,293,256
bathurst-humberland,king-bathurst,bathurst,humberland,southbound,bathurst,king-rd,southbound,1.3,2023-04-14_09:29:48,79,59,10,richmond-hill,king-township,275,278
highway9-400nb,davis-jane,davis-dr,400nb-offramp,eastbound,davis-dr,jane-st,eastbound,1.1,2023-04-14_09:29:48,63,63,18,king-township,king-township,333,237
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-14_09:29:48,91,79,17,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-14_09:29:48,114,69,18,king-township,king-township,438,427
davis-jane,davis-keele,davis-dr,jane-st,eastbound,davis-dr,keele-st.,eastbound,2.0,2023-04-14_09:29:48,88,82,15,king-township,king-township,237,438
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-14_09:29:48,207,73,17,king-township,newmarket,438,186
davis-jane,highway9-400nb,davis-dr,jane-st,westbound,davis-dr,400nb-offramp,westbound,1.1,2023-04-14_09:29:48,54,73,17,king-township,king-township,237,333
davis-bathurst,davis-dufferin,davis-dr,bathurst,westbound,davis-dr,dufferin-st,westbound,2.0,2023-04-14_09:29:48,118,61,9,newmarket,king-township,186,427
davis-dufferin,davis-keele,davis-dr,dufferin-st,westbound,davis-dr,keele-st.,westbound,2.2,2023-04-14_09:29:48,92,86,12,king-township,king-township,427,438
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-14_09:29:48,80,90,13,king-township,king-township,438,237
davis-bathurst,davis-keele,davis-dr,bathurst,westbound,davis-dr,keele-st.,westboudn,4.2,2023-04-14_09:29:48,211,72,10,newmarket,king-township,186,438
dufferin-kingvaughan,king-dufferin,dufferin-st,king-vaughan-rd,northbound,dufferin-st,king-rd,northbound,2.1,2023-04-14_09:29:48,128,59,7,vaughan,king-township,149,70
king-dufferin,dufferin-15thsdrd,dufferin-st,king-rd,northbound,dufferin-st,15th-sdrd,northbound,2.1,2023-04-14_09:29:48,151,50,5,king-township,king-township,70,40
king-dufferin,dufferin-kingvaughan,dufferin-st,king-rd,southbound,dufferin-st,king-vaughan-rd,southbound,2.1,2023-04-14_09:29:48,115,66,8,king-township,vaughan,70,149
dufferin-15thsdrd,king-dufferin,dufferin-st,15th-sdrd,southbound,dufferin-st,king-rd,southbound,2.1,2023-04-14_09:29:48,150,50,4,king-township,king-township,40,70
wellington-dufferin,dufferin-15thsdrd,dufferin-st,wellington-st,southbound,dufferin-st,15th-sdrd,southbound,4.2,2023-04-14_09:29:48,235,64,2,king-township,king-township,107,40
aurora-dufferin,wellington-dufferin,dufferin-st,aurora-rd/18th-sdrd,southbound,dufferin-st,wellington-st,southbound,2.0,2023-04-14_09:29:48,112,64,2,king-township,king-township,76,107
highway27-kirby,king-highway27,highway-27,kirby-rd,northbound,highway-27,king-rd,northbound,4.1,2023-04-14_09:29:48,234,63,5,vaughan,king-township,340,337
king-highway27,highway27-mactaggart_parkheightstrail,highway-27,king-rd,northbound,highway-27,mactaggartdr/parkheightstrl,northbound,1.1,2023-04-14_09:29:48,95,42,4,king-township,king-township,337,338
highway27-mactaggart_parkheightstrail,lloydtown-highway27,highway-27,mactaggartdr/parkheightstrl,northbound,highway-27,lloydtown-rd,northbound,9.1,2023-04-14_09:29:48,445,74,3,king-township,king-township,338,336
highway27-kingvaughan,king-highway27,highway-27,king-vaughan-rd,northbound,highway-27,king-rd,northbound,2.0,2023-04-14_09:29:48,105,69,1,vaughan,king-township,420,337
highway27-mactaggart_parkheightstrail,highway27-17thsdrd,highway-27,mactaggartdr/parkheightstrl,northbound,highway-27,17th-sdrd,northbound,5.2,2023-04-14_09:29:48,261,72,4,king-township,king-township,338,434
highway27-17thsdrd,lloydtown-highway27,highway-27,17th-sdrd,northbound,highway-27,lloydtown-rd,northbound,4.0,2023-04-14_09:29:48,176,82,2,king-township,king-township,434,336
king-highway27,highway27-kirby,highway-27,king-rd,southbound,highway-27,kirby-rd,southbound,4.1,2023-04-14_09:29:48,243,61,2,king-township,vaughan,337,340
highway27-mactaggart_parkheightstrail,king-highway27,highway-27,mactaggartdr/parkheightstrl,southbound,highway-27,king-rd,southbound,1.1,2023-04-14_09:29:48,121,33,3,king-township,king-township,338,337
lloydtown-highway27,highway27-mactaggart_parkheightstrail,highway-27,lloydtown-rd,southbound,highway-27,mactaggartdr/parkheightstrl,southbound,9.1,2023-04-14_09:29:48,445,74,1,king-township,king-township,336,338
highway9-highway27,lloydtown-highway27,highway-27,highway-9,southbound,highway-27,lloydtown-rd,southbound,2.1,2023-04-14_09:29:48,158,48,1,king-township,king-township,332,336
