origin_id,dest_id,origin_roadway,origin_cross_street,origin_direction,dest_roadway,dest_cross_street,dest_direction,segment_length_kilometers,timestamp,travel_time,speed_kph,summary_samples,origin_region,dest_region,origin_OBJECTID,dest_OBJECTID
16th-elm,bview-16th,16th-ave,elm,eastbound,16th-ave,bayview,eastbound,0.9,2023-04-14_00:30:10,84,39,1,richmond-hill,richmond-hill,436,97
bhurst-carville/ruthfrd,16th-avenue,16th-ave,bathurst,eastbound,16th-ave,avenue,eastbound,1.1,2023-04-14_00:30:10,104,38,2,vaughan,richmond-hill,24,26
bview-16th,16th-spadina/valleymede,16th-ave,bayview,eastbound,16th-ave,spadina,eastbound,1.2,2023-04-14_00:30:10,87,50,2,richmond-hill,richmond-hill,97,96
16th-404sbr,16th-wdbine,16th-ave,404sb-offramp,eastbound,16th-ave,woodbine-ave,eastbound,1.2,2023-04-14_00:30:10,92,47,3,richmond-hill,markham,104,90
bview-16th,16th-elm,16th-ave,bayview,westbound,16th-ave,elm,westbound,0.9,2023-04-14_00:30:10,90,36,1,richmond-hill,richmond-hill,97,436
16th-elm,16th-yonge,16th-ave,elm,westbound,16th-ave,yonge-st,westbound,1.0,2023-04-14_00:30:10,56,64,1,richmond-hill,richmond-hill,436,25
16th-leslie,16th-spadina/valleymede,16th-ave,leslie-st,westbound,16th-ave,spadina,westbound,0.8,2023-04-14_00:30:10,44,65,1,richmond-hill,richmond-hill,95,96
16th-404sbr,16th-leslie,16th-ave,404sb-offramp,westbound,16th-ave,leslie-st,westbound,0.85,2023-04-14_00:30:10,54,57,1,richmond-hill,richmond-hill,104,95
16th-leslie,bview-16th,16th-ave,leslie-st,westbound,16th-ave,bayview,westbound,2.0,2023-04-14_00:30:10,125,58,1,richmond-hill,richmond-hill,95,97
leslie-19th,woodbine-19th,19th-ave,leslie,eastbound,19th-ave,woodbine,eastbound,2.0,2023-04-14_00:30:10,125,58,1,richmond-hill,markham,423,417
bhurst-elginmillse,bathurst-shaftsbury_woodland,bathurst,elgin-mills-rd,northbound,bathurst,shaftsbury/woodland,northbound,1.1,2023-04-14_00:30:10,67,59,1,richmond-hill,richmond-hill,116,294
bathurst-shaftsbury_woodland,gamble_kirby-bathurst,bathurst,shaftsbury/woodland,northbound,bathurst,gamble_kirby,northbound,0.9,2023-04-14_00:30:10,50,65,1,richmond-hill,richmond-hill,294,285
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-14_00:30:10,50,86,1,richmond-hill,king-township,256,293
bathurst-humberland,bathurst-bloomington,bathurst,humberland,northbound,bathurst,bloomington-rd,northbound,0.75,2023-04-14_00:30:10,33,82,1,richmond-hill,aurora,275,291
bhurst-carville/ruthfrd,bhurst-weldrickw,bathurst,carville/ruthford-rd,northbound,bathurst,weldrick-rd-w,northbound,0.812,2023-04-14_00:30:10,100,29,1,vaughan,richmond-hill,24,231
bhurst-majormacw,bhurst-mill,bathurst,major-mackenzie-drw,northbound,bathurst,mill-st,northbound,0.825,2023-04-14_00:30:10,45,66,3,richmond-hill,richmond-hill,165,1
bhurst-mill,bhurst-elginmillse,bathurst,mill-st,northbound,bathurst,elgin-mills-e,northbound,1.234,2023-04-14_00:30:10,75,59,1,richmond-hill,richmond-hill,1,116
bathurst-shaftsbury_woodland,bhurst-elginmillse,bathurst,shaftsbury/woodland,southbound,bathurst,elgin-mills-e,southbound,1.1,2023-04-14_00:30:10,67,59,1,richmond-hill,richmond-hill,294,116
gamble_kirby-bathurst,bathurst-shaftsbury_woodland,bathurst,gamble_kirby,southbound,bathurst,shaftsbury/woodland,southbound,0.9,2023-04-14_00:30:10,74,44,2,richmond-hill,richmond-hill,285,294
bathurst-kingvaughan,bathurst-towerhill,bathurst,king-vaughan-rd,southbound,bathurst,tower-hill-rd,southbound,0.85,2023-04-14_00:30:10,53,58,1,richmond-hill,richmond-hill,256,296
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-14_00:30:10,49,88,1,king-township,richmond-hill,293,256
bayview-subrisco,19th-bayview,bayview,subrisco-ave,northbound,bayview,19th-ave,northbound,0.8,2023-04-14_00:30:10,51,56,2,richmond-hill,richmond-hill,424,197
bview-elginmillse,bayview-subrisco,bayview,elgin-mills-e,northbound,bayview,subrisco-ave,northbound,1.2,2023-04-14_00:30:10,77,56,2,richmond-hill,richmond-hill,230,424
bview-bantry,bview-16th,bayview,bantry-ave,northbound,bayview,16th-ave,northbound,1.105,2023-04-14_00:30:10,62,64,2,richmond-hill,richmond-hill,249,97
bview-weldricke,bview-majormace,bayview,weldrick-rd-e,northbound,bayview,major-mackenzie-dre,northbound,0.816,2023-04-14_00:30:10,46,64,1,richmond-hill,richmond-hill,208,154
bview-majormace,bview-crosby,bayview,major-mackenzie-dre,northbound,bayview,crosby-ave,northbound,1.034,2023-04-14_00:30:10,93,40,1,richmond-hill,richmond-hill,154,207
bview-crosby,bview-elginmillse,bayview,crosby-ave,northbound,bayview,elgin-mills-e,northbound,0.952,2023-04-14_00:30:10,55,62,2,richmond-hill,richmond-hill,207,230
bview-elginmillse,19th-bayview,bayview,elgin-mills-e,northbound,bayview,19th-ave,northbound,2.0,2023-04-14_00:30:10,141,51,1,richmond-hill,richmond-hill,230,197
stouffville-bayview,bayview-balliol_oldcolony,bayview,stouffville-rd,northbound,bayview,balliol-ave/old-colonyrd,northbound,1.0,2023-04-14_00:30:10,62,58,7,richmond-hill,richmond-hill,164,204
bayview-subrisco,bview-elginmillse,bayview,subrisco-ave,southbound,bayview,elgin-mills-e,southbound,1.2,2023-04-14_00:30:10,89,49,1,richmond-hill,richmond-hill,424,230
bview-16th,bview-bantry,bayview,16th-ave,southbound,bayview,bantry-ave,southbound,1.105,2023-04-14_00:30:10,72,55,1,richmond-hill,richmond-hill,97,249
stouffville-bayview,19th-bayview,bayview,stouffville-rd,southbound,bayview,19th-ave,southbound,2.2,2023-04-14_00:30:10,123,64,1,richmond-hill,richmond-hill,164,197
bathurst-bloomington,bloomington-bloomfieldtrail,bloomington-rd,bathurst-st,eastbound,bloomington-rd,bloomfield-trail,eastbound,1.2,2023-04-14_00:30:10,64,68,1,aurora,richmond-hill,291,288
bayview-bloomington,leslie-bloomington,bloomington-rd,bayview-ave,eastbound,bloomington-rd,leslie-st,eastbound,2.1,2023-04-14_00:30:10,102,74,1,richmond-hill,richmond-hill,112,111
leslie-elginmills,elginmills-404sb,elgin-mills-rd,leslie-st,eastbound,elgin-mills-rd,404sb-offramp,eastbound,0.7,2023-04-14_00:30:10,35,72,1,richmond-hill,richmond-hill,124,301
bview-elginmillse,yonge-elginmills,elgin-mills-rd,bayview,westbound,elgin-mills-rd,yonge-st,westbound,1.8,2023-04-14_00:30:10,139,47,1,richmond-hill,richmond-hill,230,284
yonge-elginmills,bhurst-elginmillse,elgin-mills-rd,yonge-st,westbound,elgin-mills-rd,bathurst,westbound,2.1,2023-04-14_00:30:10,616,12,1,richmond-hill,richmond-hill,284,116
elginmills-404nb,elginmills-404sb,elgin-mills-rd,404nb-offramp,westbound,elgin-mills-rd,404sb-offramp,westbound,0.5,2023-04-14_00:30:10,57,32,1,richmond-hill,richmond-hill,300,301
bview-elginmillse,elginmills-newkirk,elgin-mills-rd,bayview,westbound,elgin-mills-rd,newkirk-rd,westbound,0.95,2023-04-14_00:30:10,92,37,1,richmond-hill,richmond-hill,230,391
hwy7-hwy404sb,hwy7-woodbine,highway-7,404sb,eastbound,highway-7,woodbine-ave,eastbound,1.0,2023-04-14_00:30:10,81,44,4,richmond-hill,markham,175,150
hwy7-leslie,hwy7-hwy404sb,highway-7,leslie-st,eastbound,highway-7,404sb,eastbound,1.0,2023-04-14_00:30:10,67,54,39,markham,richmond-hill,178,175
hwy7-bayviewconn,hwy7-valleymede,highway-7,bayview,eastbound,highway-7,valleymede,eastbound,1.5,2023-04-14_00:30:10,91,59,8,richmond-hill,markham,179,176
hwy7-yonge-cxn,hwy7-bayviewconn,highway-7,yonge-st,eastbound,highway-7,bayview,eastbound,1.3,2023-04-14_00:30:10,73,64,34,richmond-hill,richmond-hill,180,179
hwy7-hunterspoint,hwy7-yonge-cxn,highway-7,hunterspoint,eastbound,highway-7,yonge-st,eastbound,1.4,2023-04-14_00:30:10,74,68,6,vaughan,richmond-hill,181,180
hwy7-hwy404sb,hwy7-leslie,highway-7,404sb,westbound,highway-7,leslie-st,westbound,1.0,2023-04-14_00:30:10,64,56,18,richmond-hill,markham,175,178
hwy7-valleymede,hwy7-bayviewconn,highway-7,valleymede,westbound,highway-7,bayview,westbound,1.5,2023-04-14_00:30:10,82,66,2,markham,richmond-hill,176,179
hwy7-bayviewconn,hwy7-yonge-cxn,highway-7,bayview,westbound,highway-7,yonge-st,westbound,1.3,2023-04-14_00:30:10,87,54,19,richmond-hill,richmond-hill,179,180
hwy7-yonge-cxn,hwy7-hunterspoint,highway-7,yonge-st,westbound,highway-7,hunterspoint,westbound,1.4,2023-04-14_00:30:10,52,97,1,richmond-hill,vaughan,180,181
leslie-headford_orlando,leslie-majormackenzie,leslie,headford_orlando,northbound,leslie,major-mackenzie-dre,northbound,1.3,2023-04-14_00:30:10,74,63,1,richmond-hill,richmond-hill,19,151
leslie-stouffvillee,leslie-stouffvillew,leslie,stouffville-rd,southbound,leslie,stouffville-rd-w,southbound,0.25,2023-04-14_00:30:10,12,75,2,richmond-hill,richmond-hill,369,163
majormackenzie-harding_trench,yonge-majormackenzie,major-mackenzie-dr,harding-blvd_trench-st,eastbound,major-mackenzie-dr,yonge-st,eastbound,1.0,2023-04-14_00:30:10,76,47,3,richmond-hill,richmond-hill,122,193
bview-majormace,majormackenzie-boaketrail_shirley,major-mackenzie-dr,bayview,eastbound,major-mackenzie-dr,boake-trail_shirley-dr,eastbound,1.2,2023-04-14_00:30:10,57,76,1,richmond-hill,richmond-hill,154,120
majormackenzie-boaketrail_shirley,leslie-majormackenzie,major-mackenzie-dr,boake-trail_shirley-dr,eastbound,major-mackenzie-dr,leslie-st,eastbound,0.8,2023-04-14_00:30:10,85,34,1,richmond-hill,richmond-hill,120,151
majormackenzie-404nb,majormackenzie-markland,major-mackenzie-dr,highway-404-nbofframp,eastbound,major-mackenzie-dr,markland-st,eastbound,0.4,2023-04-14_00:30:10,28,51,3,richmond-hill,markham,233,106
leslie-majormackenzie,majormackenzie-boaketrail_shirley,major-mackenzie-dr,leslie-st,westbound,major-mackenzie-dr,boake-trail_shirley-dr,westbound,0.8,2023-04-14_00:30:10,31,93,1,richmond-hill,richmond-hill,151,120
majormackenzie-markland,majormackenzie-404nb,major-mackenzie-dr,markland-st,westbound,major-mackenzie-dr,highway-404-nbofframp,westbound,0.4,2023-04-14_00:30:10,60,24,1,markham,richmond-hill,106,233
leslie-stouffvillee,stouffville-404sb,stouffville-rd,leslie-st,eastbound,stouffville-rd,404sb-offramp,eastbound,0.95,2023-04-14_00:30:10,53,65,2,richmond-hill,richmond-hill,369,272
stouffville-404nb,woodbine-stouffville,stouffville-rd,404nb-offramp,eastbound,stouffville-rd,woodbine-ave,eastbound,0.7,2023-04-14_00:30:10,43,59,2,richmond-hill,whitchurch-stouffville,266,153
stouffville-404sb,leslie-stouffvillee,stouffville-rd,404sb-offramp,westbound,stouffville-rd,leslie-st,westbound,0.95,2023-04-14_00:30:10,53,65,4,richmond-hill,richmond-hill,272,369
stouffville-404nb,stouffville-404sb,stouffville-rd,404nb-offramp,westbound,stouffville-rd,404sb-offramp,westbound,0.3,2023-04-14_00:30:10,43,25,2,richmond-hill,richmond-hill,266,272
yonge-stouffville,stouffville-bayview,stouffville-rd-w,yonge-st,eastbound,stouffville-rd-w,bayview,eastbound,1.9,2023-04-14_00:30:10,88,78,4,richmond-hill,richmond-hill,273,164
stouffville-bayview,leslie-stouffvillew,stouffville-rd-w,bayview,eastbound,stouffville-rd-w,leslie-st,eastbound,2.0,2023-04-14_00:30:10,127,57,2,richmond-hill,richmond-hill,164,163
leslie-stouffvillew,stouffville-bayview,stouffville-rd-w,leslie-st,westbound,stouffville-rd-w,bayview,westbound,2.0,2023-04-14_00:30:10,92,78,4,richmond-hill,richmond-hill,163,164
yonge-garden,16th-yonge,yonge-st,yonge-st-connection,northbound,yonge-st,16th-ave,northbound,1.5,2023-04-14_00:30:10,115,47,4,richmond-hill,richmond-hill,367,25
yonge-bantry_scott,16th-yonge,yonge-st,bantry-ave/scott-dr,northbound,yonge-st,16th-ave,northbound,0.7,2023-04-14_00:30:10,41,61,2,richmond-hill,richmond-hill,265,25
yonge-garden,yonge-bantry_scott,yonge-st,yonge-st-connection,northbound,yonge-st,bantry-ave/scott-dr,northbound,0.8,2023-04-14_00:30:10,60,48,1,richmond-hill,richmond-hill,367,265
16th-yonge,yonge-weldrick,yonge-st,16th-ave,northbound,yonge-st,weldrick-rd-e,northbound,0.8,2023-04-14_00:30:10,67,43,1,richmond-hill,richmond-hill,25,255
yonge-brookside_silverwood,yonge-gamble_19th,yonge-st,brookside-rd/silverwood-ave,northbound,yonge-st,19th-ave,northbound,1.0,2023-04-14_00:30:10,57,63,1,richmond-hill,richmond-hill,264,258
yonge-gamble_19th,yonge-jeffersonforest_towerhill,yonge-st,19th-ave,northbound,yonge-st,jefferson-forest/tower-hill,northbound,0.7,2023-04-14_00:30:10,47,54,3,richmond-hill,richmond-hill,258,360
yonge-jeffersonforest_towerhill,yonge-stouffville,yonge-st,jefferson-forest/tower-hill,northbound,yonge-st,stouffville-rd,northbound,1.4,2023-04-14_00:30:10,76,66,2,richmond-hill,richmond-hill,360,273
yonge-stouffville,yonge-oakridgesmoraine,yonge-st,stouffville-rd,northbound,yonge-st,oak-ridges-morainepkwy,northbound,1.0,2023-04-14_00:30:10,64,56,1,richmond-hill,richmond-hill,273,386
16th-yonge,yonge-bantry_scott,yonge-st,16th-ave,southbound,yonge-st,bantry-ave/scott-dr,southbound,0.7,2023-04-14_00:30:10,45,56,1,richmond-hill,richmond-hill,25,265
16th-elm,bview-16th,16th-ave,elm,eastbound,16th-ave,bayview,eastbound,0.9,2023-04-14_00:40:10,89,36,1,richmond-hill,richmond-hill,436,97
16th-yonge,16th-elm,16th-ave,yonge-st,eastbound,16th-ave,elm,eastbound,1.0,2023-04-14_00:40:10,83,43,1,richmond-hill,richmond-hill,25,436
bhurst-carville/ruthfrd,16th-avenue,16th-ave,bathurst,eastbound,16th-ave,avenue,eastbound,1.1,2023-04-14_00:40:10,98,40,1,vaughan,richmond-hill,24,26
16th-spadina/valleymede,16th-leslie,16th-ave,spadina,eastbound,16th-ave,leslie-st,eastbound,0.8,2023-04-14_00:40:10,60,48,1,richmond-hill,richmond-hill,96,95
16th-404sbr,16th-wdbine,16th-ave,404sb-offramp,eastbound,16th-ave,woodbine-ave,eastbound,1.2,2023-04-14_00:40:10,87,50,1,richmond-hill,markham,104,90
16th-elm,16th-yonge,16th-ave,elm,westbound,16th-ave,yonge-st,westbound,1.0,2023-04-14_00:40:10,56,64,1,richmond-hill,richmond-hill,436,25
16th-yonge,16th-avenue,16th-ave,yonge-st,westbound,16th-ave,avenue,westbound,1.0,2023-04-14_00:40:10,68,53,1,richmond-hill,richmond-hill,25,26
16th-leslie,bview-16th,16th-ave,leslie-st,westbound,16th-ave,bayview,westbound,2.0,2023-04-14_00:40:10,125,58,1,richmond-hill,richmond-hill,95,97
leslie-19th,woodbine-19th,19th-ave,leslie,eastbound,19th-ave,woodbine,eastbound,2.0,2023-04-14_00:40:10,125,58,1,richmond-hill,markham,423,417
bathurst-shaftsbury_woodland,gamble_kirby-bathurst,bathurst,shaftsbury/woodland,northbound,bathurst,gamble_kirby,northbound,0.9,2023-04-14_00:40:10,48,68,1,richmond-hill,richmond-hill,294,285
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-14_00:40:10,55,79,1,richmond-hill,king-township,256,293
bathurst-humberland,bathurst-bloomington,bathurst,humberland,northbound,bathurst,bloomington-rd,northbound,0.75,2023-04-14_00:40:10,39,69,1,richmond-hill,aurora,275,291
bhurst-majormacw,bhurst-mill,bathurst,major-mackenzie-drw,northbound,bathurst,mill-st,northbound,0.825,2023-04-14_00:40:10,41,72,1,richmond-hill,richmond-hill,165,1
bhurst-mill,bhurst-elginmillse,bathurst,mill-st,northbound,bathurst,elgin-mills-e,northbound,1.234,2023-04-14_00:40:10,70,63,1,richmond-hill,richmond-hill,1,116
bathurst-shaftsbury_woodland,bhurst-elginmillse,bathurst,shaftsbury/woodland,southbound,bathurst,elgin-mills-e,southbound,1.1,2023-04-14_00:40:10,55,72,1,richmond-hill,richmond-hill,294,116
gamble_kirby-bathurst,bathurst-shaftsbury_woodland,bathurst,gamble_kirby,southbound,bathurst,shaftsbury/woodland,southbound,0.9,2023-04-14_00:40:10,45,72,2,richmond-hill,richmond-hill,285,294
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-14_00:40:10,61,71,1,king-township,richmond-hill,293,256
bayview-subrisco,19th-bayview,bayview,subrisco-ave,northbound,bayview,19th-ave,northbound,0.8,2023-04-14_00:40:10,50,58,1,richmond-hill,richmond-hill,424,197
bview-bantry,bview-16th,bayview,bantry-ave,northbound,bayview,16th-ave,northbound,1.105,2023-04-14_00:40:10,62,64,2,richmond-hill,richmond-hill,249,97
bview-16th,bview-weldricke,bayview,16th-ave,northbound,bayview,weldrick-rd-e,northbound,1.243,2023-04-14_00:40:10,106,42,1,richmond-hill,richmond-hill,97,208
bview-weldricke,bview-majormace,bayview,weldrick-rd-e,northbound,bayview,major-mackenzie-dre,northbound,0.816,2023-04-14_00:40:10,65,45,1,richmond-hill,richmond-hill,208,154
bview-majormace,bview-crosby,bayview,major-mackenzie-dre,northbound,bayview,crosby-ave,northbound,1.034,2023-04-14_00:40:10,97,38,1,richmond-hill,richmond-hill,154,207
stouffville-bayview,bayview-balliol_oldcolony,bayview,stouffville-rd,northbound,bayview,balliol-ave/old-colonyrd,northbound,1.0,2023-04-14_00:40:10,62,58,2,richmond-hill,richmond-hill,164,204
bayview-bloomington,bayview-vandorf,bayview,bloomington-rd,northbound,bayview,vandorf-sdrd,northbound,2.1,2023-04-14_00:40:10,127,60,2,richmond-hill,aurora,112,203
bview-majormace,bview-weldricke,bayview,major-mackenzie-dre,southbound,bayview,weldrick-rd-e,southbound,0.816,2023-04-14_00:40:10,68,43,1,richmond-hill,richmond-hill,154,208
bview-weldricke,bview-16th,bayview,weldrick-rd-e,southbound,bayview,16th-ave,southbound,1.243,2023-04-14_00:40:10,75,60,1,richmond-hill,richmond-hill,208,97
bview-16th,bview-bantry,bayview,16th-ave,southbound,bayview,bantry-ave,southbound,1.105,2023-04-14_00:40:10,72,55,1,richmond-hill,richmond-hill,97,249
bayview-balliol_oldcolony,stouffville-bayview,bayview,balliol-ave/old-colonyrd,southbound,bayview,stouffville-rd,southbound,1.0,2023-04-14_00:40:10,56,64,1,richmond-hill,richmond-hill,204,164
bloomington-bloomfieldtrail,yonge-bloomington,bloomington-rd,bloomfield-trail,eastbound,bloomington-rd,yonge-st,eastbound,1.0,2023-04-14_00:40:10,42,86,1,richmond-hill,richmond-hill,288,283
bathurst-bloomington,bloomington-bloomfieldtrail,bloomington-rd,bathurst-st,eastbound,bloomington-rd,bloomfield-trail,eastbound,1.2,2023-04-14_00:40:10,64,68,1,aurora,richmond-hill,291,288
bayview-bloomington,leslie-bloomington,bloomington-rd,bayview-ave,eastbound,bloomington-rd,leslie-st,eastbound,2.1,2023-04-14_00:40:10,88,86,1,richmond-hill,richmond-hill,112,111
bview-elginmillse,yonge-elginmills,elgin-mills-rd,bayview,westbound,elgin-mills-rd,yonge-st,westbound,1.8,2023-04-14_00:40:10,139,47,1,richmond-hill,richmond-hill,230,284
elginmills-404nb,elginmills-404sb,elgin-mills-rd,404nb-offramp,westbound,elgin-mills-rd,404sb-offramp,westbound,0.5,2023-04-14_00:40:10,51,35,1,richmond-hill,richmond-hill,300,301
bview-elginmillse,elginmills-newkirk,elgin-mills-rd,bayview,westbound,elgin-mills-rd,newkirk-rd,westbound,0.95,2023-04-14_00:40:10,92,37,1,richmond-hill,richmond-hill,230,391
hwy7-hwy404sb,hwy7-woodbine,highway-7,404sb,eastbound,highway-7,woodbine-ave,eastbound,1.0,2023-04-14_00:40:10,79,46,3,richmond-hill,markham,175,150
hwy7-leslie,hwy7-hwy404sb,highway-7,leslie-st,eastbound,highway-7,404sb,eastbound,1.0,2023-04-14_00:40:10,70,51,26,markham,richmond-hill,178,175
hwy7-bayviewconn,hwy7-valleymede,highway-7,bayview,eastbound,highway-7,valleymede,eastbound,1.5,2023-04-14_00:40:10,90,60,3,richmond-hill,markham,179,176
hwy7-yonge-cxn,hwy7-bayviewconn,highway-7,yonge-st,eastbound,highway-7,bayview,eastbound,1.3,2023-04-14_00:40:10,75,62,30,richmond-hill,richmond-hill,180,179
hwy7-hunterspoint,hwy7-yonge-cxn,highway-7,hunterspoint,eastbound,highway-7,yonge-st,eastbound,1.4,2023-04-14_00:40:10,79,64,2,vaughan,richmond-hill,181,180
hwy7-hwy404sb,hwy7-leslie,highway-7,404sb,westbound,highway-7,leslie-st,westbound,1.0,2023-04-14_00:40:10,76,47,19,richmond-hill,markham,175,178
hwy7-valleymede,hwy7-bayviewconn,highway-7,valleymede,westbound,highway-7,bayview,westbound,1.5,2023-04-14_00:40:10,114,47,1,markham,richmond-hill,176,179
hwy7-bayviewconn,hwy7-yonge-cxn,highway-7,bayview,westbound,highway-7,yonge-st,westbound,1.3,2023-04-14_00:40:10,84,56,17,richmond-hill,richmond-hill,179,180
hwy7-yonge-cxn,hwy7-hunterspoint,highway-7,yonge-st,westbound,highway-7,hunterspoint,westbound,1.4,2023-04-14_00:40:10,69,73,1,richmond-hill,vaughan,180,181
majormackenzie-harding_trench,yonge-majormackenzie,major-mackenzie-dr,harding-blvd_trench-st,eastbound,major-mackenzie-dr,yonge-st,eastbound,1.0,2023-04-14_00:40:10,85,42,1,richmond-hill,richmond-hill,122,193
bview-majormace,majormackenzie-boaketrail_shirley,major-mackenzie-dr,bayview,eastbound,major-mackenzie-dr,boake-trail_shirley-dr,eastbound,1.2,2023-04-14_00:40:10,57,76,1,richmond-hill,richmond-hill,154,120
majormackenzie-boaketrail_shirley,leslie-majormackenzie,major-mackenzie-dr,boake-trail_shirley-dr,eastbound,major-mackenzie-dr,leslie-st,eastbound,0.8,2023-04-14_00:40:10,61,47,1,richmond-hill,richmond-hill,120,151
majormackenzie-404sb,majormackenzie-404nb,major-mackenzie-dr,highway-404-sbofframp,eastbound,major-mackenzie-dr,highway-404-nbofframp,eastbound,0.3,2023-04-14_00:40:10,49,22,2,richmond-hill,richmond-hill,234,233
majormackenzie-404nb,majormackenzie-markland,major-mackenzie-dr,highway-404-nbofframp,eastbound,major-mackenzie-dr,markland-st,eastbound,0.4,2023-04-14_00:40:10,26,55,3,richmond-hill,markham,233,106
majormackenzie-harding_trench,bhurst-majormacw,major-mackenzie-dr,harding-blvd_trench-st,westbound,major-mackenzie-dr,bathurst,westbound,1.2,2023-04-14_00:40:10,67,64,1,richmond-hill,richmond-hill,122,165
leslie-majormackenzie,majormackenzie-boaketrail_shirley,major-mackenzie-dr,leslie-st,westbound,major-mackenzie-dr,boake-trail_shirley-dr,westbound,0.8,2023-04-14_00:40:10,43,67,2,richmond-hill,richmond-hill,151,120
leslie-stouffvillee,stouffville-404sb,stouffville-rd,leslie-st,eastbound,stouffville-rd,404sb-offramp,eastbound,0.95,2023-04-14_00:40:10,53,65,2,richmond-hill,richmond-hill,369,272
stouffville-404nb,woodbine-stouffville,stouffville-rd,404nb-offramp,eastbound,stouffville-rd,woodbine-ave,eastbound,0.7,2023-04-14_00:40:10,40,63,1,richmond-hill,whitchurch-stouffville,266,153
stouffville-404sb,leslie-stouffvillee,stouffville-rd,404sb-offramp,westbound,stouffville-rd,leslie-st,westbound,0.95,2023-04-14_00:40:10,50,68,3,richmond-hill,richmond-hill,272,369
stouffville-404nb,stouffville-404sb,stouffville-rd,404nb-offramp,westbound,stouffville-rd,404sb-offramp,westbound,0.3,2023-04-14_00:40:10,44,25,3,richmond-hill,richmond-hill,266,272
leslie-stouffvillew,stouffville-bayview,stouffville-rd-w,leslie-st,westbound,stouffville-rd-w,bayview,westbound,2.0,2023-04-14_00:40:10,93,77,3,richmond-hill,richmond-hill,163,164
yonge-oakridgesmoraine,yonge-king,yonge-st,oak-ridges-morainepkwy,northbound,yonge-st,king-rd,northbound,1.1,2023-04-14_00:40:10,70,57,1,richmond-hill,richmond-hill,386,277
yonge-blackforest_worthington,yonge-bloomington,yonge-st,blackforest/worthington,northbound,yonge-st,bloomington-rd,northbound,0.9,2023-04-14_00:40:10,55,59,2,richmond-hill,richmond-hill,267,283
yonge-brookside_silverwood,yonge-gamble_19th,yonge-st,brookside-rd/silverwood-ave,northbound,yonge-st,19th-ave,northbound,1.0,2023-04-14_00:40:10,65,55,1,richmond-hill,richmond-hill,264,258
yonge-gamble_19th,yonge-jeffersonforest_towerhill,yonge-st,19th-ave,northbound,yonge-st,jefferson-forest/tower-hill,northbound,0.7,2023-04-14_00:40:10,35,72,1,richmond-hill,richmond-hill,258,360
yonge-jeffersonforest_towerhill,yonge-stouffville,yonge-st,jefferson-forest/tower-hill,northbound,yonge-st,stouffville-rd,northbound,1.4,2023-04-14_00:40:10,78,65,1,richmond-hill,richmond-hill,360,273
yonge-stouffville,yonge-oakridgesmoraine,yonge-st,stouffville-rd,northbound,yonge-st,oak-ridges-morainepkwy,northbound,1.0,2023-04-14_00:40:10,57,63,1,richmond-hill,richmond-hill,273,386
yonge-bantry_scott,yonge-garden,yonge-st,bantry-ave/scott-dr,southbound,yonge-st,yonge-st-connection,southbound,0.8,2023-04-14_00:40:10,51,56,1,richmond-hill,richmond-hill,265,367
bview-16th,16th-spadina/valleymede,16th-ave,bayview,eastbound,16th-ave,spadina,eastbound,1.2,2023-04-14_00:55:09,67,64,1,richmond-hill,richmond-hill,97,96
16th-404sbr,16th-wdbine,16th-ave,404sb-offramp,eastbound,16th-ave,woodbine-ave,eastbound,1.2,2023-04-14_00:55:09,74,58,1,richmond-hill,markham,104,90
16th-leslie,16th-404sbr,16th-ave,leslie-st,eastbound,16th-ave,404sb-offramp,eastbound,0.85,2023-04-14_00:55:09,41,75,2,richmond-hill,richmond-hill,95,104
bview-16th,16th-leslie,16th-ave,bayview,eastbound,16th-ave,leslie-st,eastbound,2.0,2023-04-14_00:55:09,131,55,1,richmond-hill,richmond-hill,97,95
16th-yonge,16th-avenue,16th-ave,yonge-st,westbound,16th-ave,avenue,westbound,1.0,2023-04-14_00:55:09,78,46,1,richmond-hill,richmond-hill,25,26
16th-404sbr,16th-leslie,16th-ave,404sb-offramp,westbound,16th-ave,leslie-st,westbound,0.85,2023-04-14_00:55:09,46,67,2,richmond-hill,richmond-hill,104,95
bhurst-majormacw,bhurst-mill,bathurst,major-mackenzie-drw,northbound,bathurst,mill-st,northbound,0.825,2023-04-14_00:55:09,46,65,3,richmond-hill,richmond-hill,165,1
bview-bantry,bview-16th,bayview,bantry-ave,northbound,bayview,16th-ave,northbound,1.105,2023-04-14_00:55:09,71,56,1,richmond-hill,richmond-hill,249,97
bview-16th,bview-weldricke,bayview,16th-ave,northbound,bayview,weldrick-rd-e,northbound,1.243,2023-04-14_00:55:09,118,38,1,richmond-hill,richmond-hill,97,208
bview-weldricke,bview-majormace,bayview,weldrick-rd-e,northbound,bayview,major-mackenzie-dre,northbound,0.816,2023-04-14_00:55:09,57,52,1,richmond-hill,richmond-hill,208,154
